Rank,AdvRollNo,InsCode,BranchCode
505,1096019,102,4125
506,3029001,106,4115
507,6030150,113,4114
508,4032205,102,5217
509,5004156,116,5216
510,3055437,106,4115
511,4031076,104,4112
512,3021345,104,4112
513,6060239,110,4111
514,6036062,107,4110
515,2076244,113,4114
516,2016061,104,4112
517,2025347,104,4192
518,2050230,113,4114
519,4048125,102,5217
520,1056234,105,4110
521,4037077,105,4110
522,2060053,107,4124
523,2061397,113,4114
524,2063089,113,4114
525,5061190,102,5217
526,4060305,105,4110
527,5047325,105,4110
528,1056475,102,4111
529,2071325,109,4203
530,4001442,113,4114
531,4050130,109,4111
532,2070534,104,5216
533,2021492,109,4111
534,3038239,113,4114
535,6061049,110,4111
536,2061029,105,4110
537,2004408,105,4110
538,2029109,113,4110
539,2056301,113,4114
540,5046024,106,4115
542,7033384,102,5217
543,5034013,106,5225
544,1101435,102,4111
545,2074046,109,4111
546,6111036,107,4124
547,7013283,110,4111
548,2074050,106,4208
549,6041308,113,4110
550,2069232,106,4208
551,1077221,113,4114
552,6008045,116,5216
553,2047131,102,4125
554,2045060,109,4111
555,2056057,109,4111
556,2069223,109,4111
557,2049270,113,4114
558,1018254,113,4110
559,2059172,109,4111
560,4033220,109,4111
561,6012146,114,4110
562,6064225,113,4114
563,6084012,113,4114
564,1064043,111,4110
565,4034114,109,4111
566,1041046,116,5216
567,1066057,109,4203
568,5020222,109,4111
569,6036390,113,4110
570,5035155,104,4192
571,3029185,112,4110
573,6062266,110,4125
574,6010016,111,4110
575,2055209,102,4125
576,4052100,102,4125
577,2050356,111,4110
578,1089045,102,4125
579,4002326,102,4111
581,4057119,116,5216
582,2052333,113,4114
583,2014118,113,4114
584,2076326,109,4111
585,2002335,109,4111
587,5047416,109,4111
588,5051133,117,4114
589,6041310,113,4114
590,4009204,113,4114
591,1065025,116,5216
592,6108360,111,4110
593,2022212,113,4114
594,1055023,106,4111
595,6041061,106,4111
596,6041353,111,4110
597,5047352,106,4111
598,4028300,109,4111
599,5042086,106,5225
600,1091089,113,4114
601,6038296,109,4111
602,4027132,116,5254
603,3029093,109,4111
604,2013164,117,4114
605,2045342,109,4111
606,3039039,109,4111
607,3023128,109,4203
608,6098080,111,4110
609,3016112,117,4114
610,6101013,114,4110
611,7044354,113,4110
