Rank,AdvRollNo,InsCode,BranchCode
351,2058027,102,4111
353,1072205,102,4111
355,1100478,102,4111
356,1073041,102,4111
357,2004295,113,4110
358,2025121,104,4111
359,2034304,113,4110
360,2076141,113,4110
361,1003212,102,4111
362,6092051,102,4111
363,1004061,102,4111
365,2006097,113,4110
366,2055409,104,5254
367,1077273,102,4111
368,6079327,107,4110
369,1112100,102,4111
370,1103054,113,4110
371,1021143,113,4110
373,4003417,104,5254
374,6047005,102,5217
376,2067211,104,4111
377,2043383,113,4110
378,1029113,110,4111
379,2048062,113,4110
380,6068158,110,4111
381,4014076,104,4111
382,1072747,104,5254
383,7017298,104,5254
384,4002143,113,4110
385,1072049,104,4110
386,7033359,113,4110
387,1072725,113,4110
388,6059342,106,5216
389,6036370,104,4110
390,5029350,104,4110
391,2009148,104,4111
392,1074457,113,4110
393,2019030,104,5254
394,1013149,113,4110
395,2032120,104,5254
396,6038219,107,4110
397,2013254,106,5216
398,7019129,113,4110
399,1072306,104,5254
400,6091334,113,4110
401,1076187,104,5254
402,1072571,113,4110
403,1012131,113,4110
404,1074158,102,5217
406,1102028,106,5216
407,4005087,104,4111
408,5051029,113,4110
409,6060378,110,4111
411,2057087,106,5216
412,1100195,104,4111
413,6100247,113,4110
414,2010362,104,4111
415,7019288,117,4110
416,1002011,102,4125
417,1072532,102,4117
418,6037401,107,4110
419,2002113,104,4111
420,1034139,107,4110
421,2071161,107,4110
422,2011275,106,5216
423,7019155,106,5216
424,2077060,104,4111
425,6097058,110,4110
426,4040084,116,4110
427,2060494,117,4110
429,6116157,110,4110
430,7006027,107,4110
432,1100617,104,4111
433,1101706,117,4110
434,5030207,106,4115
438,2010209,104,4111
439,6094111,110,4111
440,7019050,104,4110
441,2009434,104,4111
442,2043103,104,4111
443,3003474,117,4110
444,5003247,104,4111
445,2032083,106,5216
446,2060131,104,4111
447,3003044,104,4110
448,2043074,104,4110
450,7005318,104,4110
452,7010222,117,4110
454,6055048,104,4111
455,5003655,106,5216
456,7006018,107,4110
457,2074178,106,5216
459,1072689,102,4125
462,6088223,110,4111
463,2055201,104,4111
467,2032086,104,4111
470,1020111,117,4110
473,2067454,107,4110
474,1020163,117,4110
476,6125138,110,4110
478,4008261,117,4110
481,4042215,104,4111
482,7043378,104,4111
483,7017422,104,4111
484,6019049,117,4110
486,5062162,106,5216
489,2033014,117,4110
490,7011399,117,4110
492,1072692,106,5216
493,7019179,106,5216
494,1019104,117,4110
495,2032221,104,4111
497,6037144,117,4110
498,1074328,102,5217
499,7013451,117,4110
501,1072684,104,4111
503,2056473,104,4111
