Rank,AdvRollNo,InsCode,BranchCode
280,4006136,109,4111
282,7042109,104,4125
283,6154006,110,4111
284,1105014,107,4185
285,4005036,106,4115
286,6126195,110,4111
288,2049065,113,4114
289,3089136,109,4110
290,5009062,116,4110
291,7009119,109,4111
293,2079205,109,4111
294,5037085,102,4125
295,2001072,110,4111
296,4072107,109,4111
297,4062203,109,4111
298,4043011,106,4115
299,4092156,109,4111
300,4020022,102,4125
301,1143265,113,4110
302,5070187,110,4111
303,6123197,110,4111
304,6087389,110,4111
305,7013024,102,5217
306,2033064,107,4185
307,6088044,117,4110
308,2120131,102,4125
309,5030134,106,5216
310,6095018,102,4111
311,7082023,109,4111
312,5080081,114,4110
313,6087454,113,4114
314,5091267,106,4111
315,5077062,102,5217
316,6019111,107,4111
317,3088026,117,4124
318,6161333,102,5217
319,6093100,106,4111
320,6203053,107,4111
321,4002111,109,4111
322,4060047,117,4124
323,6189473,107,4111
324,3004458,109,4111
325,6225014,110,4111
326,2081354,104,4109
327,5090062,106,4111
328,1120083,102,5217
329,2094052,104,4125
330,6087472,109,4111
331,5094222,102,5217
332,1120233,102,4125
333,2081647,113,4114
334,7016019,115,4110
335,2014035,106,4111
336,2066193,113,4110
337,6075053,117,4114
338,7061156,116,5216
340,5090107,106,5225
341,7022036,106,4111
342,6057504,106,5506
343,1029038,111,4110
344,4091122,113,4110
345,6223037,117,4114
346,7058060,115,4110
347,6231076,104,4112
348,7040010,104,4112
349,3042070,109,4111
351,6196074,106,4111
352,2086195,109,4203
353,7026057,117,4110
354,4101063,109,4111
355,6089018,110,4111
356,7012180,115,4110
357,7069205,115,4110
358,2099025,102,4125
359,4023584,109,4111
360,7076208,104,4192
361,4060039,104,4109
362,7059012,117,4114
363,2081005,104,4125
364,4002074,114,4110
365,2106022,113,4111
367,5088193,101,4110
368,6063061,106,4111
369,1159131,101,4110
370,6171116,110,4125
371,4008095,116,5216
372,6180085,102,4111
373,6194152,101,4110
374,5038054,106,4111
375,7012087,113,4111
376,2076379,113,4111
377,6105098,102,4125
378,2010124,104,4125
379,1172051,107,4124
380,1058084,102,4125
381,1037396,110,4101
382,4034200,117,4124
383,1074100,106,4111
384,5095130,109,4203
385,1157373,102,4125
386,1159121,102,4125
387,2039024,117,4124
388,6103057,106,4111
389,1123011,102,4101
390,7004099,113,4114
391,3008013,106,4111
392,7001104,102,4202
393,4007181,117,4124
394,2100187,111,4110
395,2066295,117,4124
396,4079104,113,4111
397,2038048,117,4124
398,2095006,104,4111
399,7014171,104,4125
400,7075006,104,4112
402,6232112,110,4125
403,1014018,108,4110
404,4077074,114,4110
405,4079111,104,4125
406,2063236,102,5235
407,6044098,107,4111
408,6095048,110,4125
409,7032310,115,4110
410,6041016,116,5216
411,5013083,113,4111
412,4069038,113,4111
413,5020049,106,4111
414,1004290,117,4124
415,6057233,116,5216
416,4015010,104,4112
417,2079196,104,4125
418,2109159,104,4112
419,6109091,107,4124
420,7056054,113,4111
421,4088176,102,5235
422,7048084,113,4111
423,6208190,107,4111
424,5027137,104,4125
425,5055090,104,4125
426,6190216,113,4111
427,2069265,104,4192
428,4090126,104,4125
429,2040063,109,4203
430,6202170,106,5225
431,7012193,115,4110
432,4066048,104,4125
433,2081148,106,5225
434,7011123,104,4192
435,7001041,104,4117
436,2076595,113,4111
437,2047204,104,4124
438,6007011,107,4111
439,2090248,113,4111
440,7028071,113,4111
441,3038216,104,4109
442,2081012,104,4109
443,2092104,104,4109
444,1108064,102,5235
445,2093090,109,4203
446,5006288,106,5225
447,7005028,115,4110
448,1036077,110,4125
449,7057234,113,4111
450,5088039,106,5506
451,2025027,113,4111
452,4034195,109,4125
453,7070089,113,4111
454,2030160,117,4114
455,2055835,105,4110
456,7053198,104,4107
457,4001458,102,4109
458,7037024,115,4110
459,4002397,109,4203
460,6017035,110,4125
461,1076102,117,4114
462,1158311,110,4125
463,7012460,115,4124
464,7014158,113,4111
465,2101442,109,4203
466,1029069,117,4114
467,4090074,113,4111
468,5047183,109,4203
469,2071035,113,4111
470,5088153,106,5225
471,2081909,114,4110
472,6174156,110,4125
473,4063012,109,4125
475,2083029,113,4125
476,2034055,114,4110
477,2057041,113,4111
478,4090065,109,4125
479,6202161,107,4111
480,6158032,106,5216
481,6107169,101,4110
482,6161040,110,4125
483,2008228,107,4111
484,7051047,109,4203
485,1122019,106,5506
486,7069104,104,4111
487,2081116,104,4109
488,2035048,104,4109
489,6169004,110,4125
490,1074222,101,4110
492,6090046,110,4125
493,2092022,102,4101
494,1091108,102,4101
495,4089179,116,5254
497,1136085,106,4125
498,4002378,108,4110
499,5080083,117,4114
500,5043107,114,4110
501,7073025,109,4125
502,2055660,116,5254
503,1091029,102,4101
504,7023040,113,4111
505,2055763,104,4111
506,5081021,117,4114
507,1074204,102,4101
508,1145041,102,4101
509,2052062,106,5225
510,1091055,102,4109
512,7017026,106,4125
513,1104172,102,4202
514,2018167,114,4110
515,1132046,102,5235
516,7059035,116,4111
517,6158196,110,4125
518,3075067,117,4114
519,1016104,111,4110
520,6035054,102,4101
521,6110050,110,4125
522,4106040,117,4114
523,7045101,109,4125
524,2101425,117,4114
525,7012220,116,5254
526,2054454,114,4110
527,6155036,110,4125
528,2040107,111,4110
529,6278061,110,4125
530,6252030,104,4111
531,5090166,102,4117
532,2034105,102,4107
533,6111009,104,4192
534,4071207,109,4125
535,7026413,113,4109
536,6091062,102,4109
537,5082292,117,4114
538,4065006,116,5254
539,5007118,117,4116
540,7006128,117,4116
541,2077708,101,4114
542,4071108,109,4111
543,2121012,103,4110
544,2077023,102,5217
545,7053218,113,4125
547,6188350,117,4114
548,1005024,116,5254
549,1108081,104,4107
550,6181069,110,4107
551,1048067,102,5226
552,7069163,104,4124
553,4069009,114,4110
554,4066166,104,4192
555,7009145,108,4110
556,7022086,109,4125
557,3038105,102,4117
558,7046027,113,4109
559,2086228,109,4202
560,2063126,104,4109
561,2081344,113,5502
562,5027015,117,4110
563,5080105,110,4125
564,1031087,102,4107
565,1122168,101,4110
566,1054021,102,4101
567,1043022,121,4111
568,2054472,116,4111
569,5043095,110,4125
570,5082172,106,5222
571,1084020,101,4110
572,1126011,117,4116
573,3087134,114,4110
574,4023621,102,4109
575,5067213,102,4107
576,1004399,101,4110
577,1134314,111,4111
578,5010077,106,5225
579,4081124,116,5254
580,2010070,104,4107
581,2063062,106,5506
582,6232267,117,4116
584,4089231,114,4110
585,7032238,103,4110
586,2092044,114,4110
587,2042034,109,4125
588,1134381,110,4125
589,7039147,105,4111
590,1118061,110,4125
591,1105079,102,4101
592,3073010,106,5506
593,1110042,102,4107
594,6215223,108,4110
595,4061053,116,4113
596,6191300,110,4125
597,4023335,104,4109
598,2102185,104,4109
599,5082138,101,4110
600,2003060,106,5222
601,2054138,104,4107
602,4048068,117,4116
603,2068075,117,4116
604,6181051,110,4125
605,4027069,106,5506
606,2069049,101,4110
607,7008063,114,4110
609,5067116,114,4110
610,6010061,101,4110
611,4044034,106,5506
612,5028146,117,4110
613,6249051,107,4111
615,5091181,114,4110
616,3088145,114,4110
617,2090264,106,5506
618,6087281,110,4125
619,2090277,108,4110
621,4079024,116,4113
622,1101113,110,4125
624,6156032,104,4124
625,5086150,110,4125
626,5086111,112,4110
627,4068233,104,4109
628,2055020,113,4125
629,4093055,109,4125
630,5066157,116,4113
631,4092034,102,4109
632,5033015,113,4125
633,4119060,116,4113
634,5086067,116,4111
635,1129069,102,4109
636,4117088,106,5222
637,1061147,105,4111
638,1186029,109,4101
639,4050063,116,4113
640,4089169,102,4107
641,2097149,117,4116
642,5014008,104,4125
643,4002486,108,4110
644,2095062,109,4125
645,6036074,110,4109
646,1142244,102,4125
647,2103099,104,4107
648,1157409,102,5217
649,3044165,116,4113
650,7051021,102,4202
651,6013078,102,4109
652,1024082,102,4107
653,6002074,112,4110
654,7026357,108,4110
655,2054621,112,4110
657,6192157,110,4125
658,5033008,102,4109
659,1105120,102,4107
660,7088246,116,4110
661,4063202,112,4110
662,4121017,116,4113
664,2019198,109,4111
665,5085019,106,5239
666,5061010,110,4125
667,5081048,106,4107
668,7066010,116,4113
669,6236025,107,4125
670,1102391,102,4107
671,7060048,116,4113
672,1161119,102,4117
673,7072244,104,4107
674,5069140,106,4121
675,5081022,109,4109
676,7068031,112,4110
677,5078062,101,4114
678,5079207,108,4110
679,5081030,106,5239
680,2039107,108,4110
681,3038356,104,4107
682,4085123,112,4110
683,4008138,102,4107
684,5066237,106,4125
685,1121133,106,4107
686,5081109,110,4101
688,6166065,110,5227
689,3087016,112,4110
690,4072048,116,4111
691,6161072,110,4107
692,1138018,112,4110
693,2098052,116,4111
694,5090467,106,4125
695,1082121,102,4107
696,4066206,112,4110
697,4114110,116,4113
698,5089036,116,4111
699,6058045,102,4109
700,4046052,103,4110
701,2073049,102,4109
702,7026561,109,4109
703,2077257,108,4110
704,1095015,106,4125
705,2069087,109,4125
706,4008467,103,4110
707,4071236,104,4107
709,1119258,102,4107
710,1177034,102,4117
711,1099103,109,4125
712,3056021,104,4117
713,2116106,109,4101
714,1119131,106,4125
715,4015076,102,4202
716,4121088,103,4110
717,2055036,103,4110
718,7053204,108,4188
719,7065068,109,4111
720,3055075,109,4125
721,7072236,116,4113
722,1125093,106,4125
723,1171122,103,4110
724,3042032,116,4113
725,2093020,104,4107
726,2057484,102,4109
727,7037031,103,4110
728,2049177,116,4113
729,2092135,116,4111
730,3008084,117,4124
731,4082118,116,4113
732,1162067,116,4113
733,2100060,102,4109
734,5082023,106,5222
735,7066021,104,4107
736,5090382,106,4107
737,7085020,104,4117
738,4073158,109,4125
739,4079090,116,4110
740,6214085,106,4125
741,7066056,102,4109
742,2039140,107,4124
743,7033007,121,4110
744,3013204,106,4109
745,4063224,105,4111
746,5012066,106,4125
748,5088212,123,4110
749,6095020,107,4125
751,5097063,109,4203
752,4090131,116,4111
753,2046149,102,4107
754,7038114,101,5216
755,5090023,109,4101
756,1128050,111,4110
757,2096061,102,4107
758,3009094,106,5239
759,4108087,116,4111
760,4007227,109,4125
761,6028096,105,4110
762,3065076,121,4110
763,3075053,106,4125
764,1167005,123,4110
765,1146028,106,4125
766,6091059,110,4109
767,5079225,101,5216
768,7026059,116,4111
769,6192095,105,4111
770,1159137,123,4110
771,2077495,102,4109
772,1026045,104,4117
773,6087278,105,4110
774,3089065,106,4125
775,7089025,102,4107
776,1166005,102,4109
777,2072117,102,5217
778,1094022,104,4112
779,1013042,113,4125
780,6210109,107,4125
781,1081025,109,4125
782,6201230,109,4125
783,1103086,102,4107
784,1130005,109,4125
785,6181103,104,4107
786,4072174,108,4188
787,2087152,110,4109
789,1020060,117,4125
790,6105010,104,5254
791,7086104,106,4107
793,4073094,109,4107
795,1062053,113,4125
797,7068054,105,4111
798,3039079,113,4109
799,7012471,116,4110
800,4075213,116,4111
801,1142359,105,4111
802,2028065,113,4125
803,2087476,113,4125
804,2102205,105,4111
805,6104106,106,5222
806,5048136,106,5506
807,4008070,102,4109
808,2119118,119,4110
809,5038003,108,4188
810,4075114,109,4109
811,4109098,108,4188
812,5051152,114,4114
813,1061087,105,4111
814,5096106,102,4125
815,1031107,102,4109
816,7071081,114,4114
817,6103027,117,4114
818,6189209,113,4125
819,5006239,116,4111
820,2093019,102,4107
821,1178092,102,4125
822,1134121,105,4111
823,2111099,113,4114
824,4090118,102,4109
825,4128049,109,4109
826,5032233,114,4114
827,1059248,102,4109
828,6087162,117,4114
829,7083372,113,4125
830,1080054,102,4107
831,1103107,113,4125
832,7053014,102,4107
833,7086074,116,4111
834,2107064,105,4111
835,5091316,102,4206
836,7065057,109,4101
837,4048021,116,4111
839,4002237,105,4111
840,2106042,113,4125
841,4056030,102,4117
842,5010013,102,4125
843,3059071,102,4109
844,1124016,113,4125
845,7026580,104,4125
847,4001412,113,4125
848,6087286,110,4101
849,4032036,101,4114
850,5027149,115,4111
851,7039132,104,4193
852,4109018,115,4124
853,7035080,115,4124
854,5027368,104,4136
855,1150004,102,4128
856,6104457,121,4110
857,7091048,116,5223
858,2093133,113,4109
859,1101249,102,4107
860,1176184,103,4187
861,6215093,107,4118
862,1147025,116,5223
863,6076165,102,4107
864,4005098,106,4121
865,1184007,109,4111
866,4030052,113,4125
867,1117148,102,4107
868,6158199,110,4101
869,5076081,113,4125
870,7002016,109,4202
871,7006004,115,4124
872,1138022,113,4125
873,1013071,108,4188
874,4089137,101,4114
875,1031075,111,4111
876,1105092,103,4187
877,1119130,117,4125
878,2016101,104,4107
879,2066078,113,4125
880,2058011,109,4101
881,4030042,116,5216
882,4001451,119,4110
883,7091102,101,4114
884,2073119,113,4109
885,5081045,101,4111
886,2064061,113,4107
887,2095028,110,5201
888,5019027,121,4110
890,6197100,114,4110
891,3072030,121,4110
892,7022093,101,4114
893,4093076,117,4125
894,2073062,110,4101
895,1013010,119,4110
896,1157489,101,4111
897,2120059,106,5239
898,1119233,113,4114
899,2019394,104,4117
900,1169027,114,4114
901,3089019,117,4125
902,7034027,113,4111
903,4012157,117,4125
904,2057220,105,4125
905,4089084,116,4125
906,4099121,109,4109
907,2092221,113,4107
908,1134441,118,4110
910,4095084,108,4188
911,7053112,114,4111
912,4108026,109,4109
913,7080087,109,4109
914,3060134,113,4109
915,7057303,114,4114
916,6124025,110,4109
917,5082304,106,5225
918,6243039,110,4107
919,7032489,110,4109
920,7072440,106,4121
921,6191211,106,5506
922,2100108,114,4114
923,1122036,102,4117
924,5051175,114,4114
925,1118094,115,4111
926,6105061,106,4121
927,2065208,107,4125
928,5069071,101,4111
929,6159138,110,4101
930,2094112,117,4125
932,4068133,106,4101
933,1164054,110,4107
934,1073009,106,4125
935,3041048,109,4109
936,4009226,117,4125
937,5089192,109,4101
938,2081059,113,4109
939,4001438,109,4107
940,4060098,109,4111
941,2030195,103,4187
942,4079099,120,4110
943,7045095,122,4110
944,2013093,117,4125
945,4034079,113,4107
946,2081774,116,5223
947,1007193,104,4136
948,1141024,106,4121
949,6052060,110,4109
950,5090146,109,4202
951,6193077,107,4125
952,6218071,110,4107
953,4093089,114,4114
954,6208045,114,4114
955,7032500,102,4202
956,2072119,104,4136
957,3038333,102,520C
958,6078031,119,4110
959,6161158,110,5227
960,7088062,113,4109
961,4091049,106,4101
962,5083075,109,4111
963,6264056,107,4109
964,4095180,113,4109
965,5094225,106,4109
966,2107074,113,5502
967,6023068,110,4109
968,3008034,110,5227
969,7012306,115,4111
970,6191185,101,4114
971,1126064,102,4107
972,4002039,117,4125
973,4046037,114,4114
974,2077180,109,4202
975,5075134,106,5239
976,4127080,106,4101
977,4004056,104,5210
978,1142287,116,5223
979,4008217,106,4121
980,6208141,107,4125
981,1142164,110,4117
982,3060088,109,4202
983,7072171,109,4109
984,2087247,117,4125
985,2102230,109,4109
986,2104139,115,4111
987,1117207,106,5239
988,7064080,113,4109
989,7031196,119,4110
991,2079067,110,4109
992,4058019,114,4114
994,7026231,109,4109
995,4060112,113,4109
996,6272018,107,4125
997,1118003,102,4128
998,5098019,106,5239
1000,2071032,104,4136
1002,4067304,109,4202
1003,5027065,104,4112
1004,2093015,113,4109
1007,1002045,102,4107
1008,1033073,106,5239
1009,6104272,113,5507
1010,4002174,106,5239
1011,3063020,105,4125
1012,2019402,103,4125
1013,2027031,117,4125
1014,7065119,109,4109
1015,4041020,110,4109
1016,5090013,118,4110
1017,7088134,104,4125
1018,1160224,102,4128
1021,2076599,118,4110
1022,3004517,117,4125
1023,1093034,109,4107
1024,1074217,102,4128
1026,2111111,113,4109
1028,5091507,106,4101
1029,2082044,106,4170
1030,7085093,114,4114
1032,2096029,113,4109
1033,1149056,102,4107
1034,7009176,110,4109
1035,1032180,123,4110
1036,5043148,114,4114
1037,4089185,106,4109
1038,4047050,110,4107
1039,1146018,110,4107
1041,2013002,104,4192
1042,5053215,113,4109
1043,2092322,113,4109
1044,2072032,114,5305
1045,7088121,109,4107
1046,7078242,113,4109
1047,3004364,105,4125
1048,4085016,109,4109
1049,2106015,113,4109
1050,6272099,110,4109
1051,5066322,117,4125
1052,5098065,104,4117
1053,4111074,109,4109
1054,7084226,113,4109
1055,4099046,117,4125
1056,7084008,114,4110
1057,5087083,106,5225
1058,6192137,102,4128
1059,1137055,109,4101
1060,2057414,109,4109
1061,4007216,114,4114
1062,2030114,113,4117
1063,1142369,104,4117
1064,2029062,113,4107
1065,2070006,116,4125
1066,5046054,106,4107
1067,4077102,106,5201
1068,2100355,110,4101
1069,1085077,121,4110
1070,7017048,115,4111
1071,3069042,114,4114
1072,1138071,123,4110
1073,2114044,109,4109
1074,5013038,110,4107
1075,1167061,106,4101
1076,7072158,109,4109
1077,4011153,109,4101
1078,6098465,118,4181
1079,2002051,104,5210
1081,1159157,121,4110
1083,5091116,116,4125
1084,2114326,113,4109
1085,6191009,101,4111
1086,2037018,113,5502
1088,6111131,110,4125
1089,2018238,113,4109
1090,5041021,114,4125
1091,4083004,106,4109
1092,1024118,105,4125
1093,4001188,116,4125
1094,5089264,105,4125
1095,7031227,114,5305
1096,6092051,116,4125
1097,1014107,111,4111
1098,6100015,114,4110
1100,6215157,107,4109
1103,6187192,105,4125
1104,6082090,101,4111
1106,7083371,113,4109
1107,5011089,110,4125
1109,6189011,101,4111
1111,2063124,110,4109
1112,4085097,104,4105
1113,2040010,104,4117
1114,4062140,113,4109
1115,1144053,101,4111
1116,2110024,114,4111
1117,6053096,110,4109
1118,4060014,116,4125
1119,1160178,120,4110
1120,2066108,109,4109
1121,1046021,107,4109
1122,2015167,118,4181
1123,1121170,110,4117
1124,4030098,116,4125
1125,2077477,111,4111
1126,2100161,110,4109
1127,1076153,109,4203
1128,2045178,117,4109
1130,6202235,110,4109
1131,5029060,110,4109
1132,6197086,102,4128
1133,7065112,113,4117
1134,1014106,104,4136
1135,1120334,115,4111
1137,2097006,106,4109
1139,1059051,117,4109
1140,6154067,110,4107
1141,1068046,102,4101
1142,4063115,106,4109
1143,7038065,115,4111
1144,7026202,105,4125
1145,5074034,114,4110
1146,5080084,114,4109
1147,2114288,113,4107
1148,1162166,106,4109
1150,6202189,107,4118
1151,2084100,106,4109
1152,6248084,110,4125
1153,5052033,106,4109
1154,6108051,106,4109
1155,2102044,109,4107
1156,4005084,109,4107
1157,2076313,113,4111
1158,5083069,106,4125
1159,2092031,105,4125
1160,5090210,106,4127
1162,7067001,114,4111
1163,2107208,106,4109
1164,4008492,104,4136
1165,7058097,113,4107
1166,4059039,114,4111
1167,2045323,110,4107
1168,1129033,102,4128
1171,1031028,119,4124
1172,4121051,104,4136
1173,6034047,106,5215
1174,7005076,113,4111
1175,6059167,119,4110
1176,5040183,114,5305
1177,6199021,117,4109
1178,7042090,115,4111
1179,4035010,117,4109
1180,4066015,109,4107
1181,4108056,105,4125
1183,5061125,114,4111
1185,6160002,110,4107
1186,7022009,120,4110
1187,6205191,110,4109
1188,5029219,114,5305
1189,1134117,120,4110
1190,6087482,120,4110
1191,3032114,123,4110
1193,6158071,110,4117
1194,5060012,106,4170
1195,4099089,116,4125
1196,7088138,113,5502
1197,2103031,109,4107
1198,4086044,103,4187
1200,2106007,115,4111
1201,2007068,122,4110
1203,5025004,116,4125
1204,6087268,116,4111
1205,2064082,122,4110
1206,6197021,106,5201
1207,1108061,102,5226
1208,7085081,114,4111
1210,3088200,101,4111
1213,6055043,111,4111
1214,6052195,113,4111
1215,4003076,103,4111
1216,1143031,102,4128
1218,7026593,115,4111
1219,4099051,104,5210
1220,7065046,114,4111
1221,1071035,120,4110
1222,5053165,106,4107
1223,2106003,113,4111
1224,4009070,110,5227
1225,3025047,108,4111
1226,3012029,117,4109
1227,2114019,107,4109
1228,4036018,116,4125
1229,4123128,117,4124
1230,7020054,110,4107
1231,2032109,105,4125
1233,7013006,102,4206
1234,6057060,121,4110
1235,4034121,114,5305
1236,2081391,118,4110
1237,1083024,113,5502
1238,6254010,110,4125
1239,2021044,116,4125
1240,7081029,113,4107
1242,4065058,103,4111
1244,2019087,104,5210
1245,6099072,110,4107
1246,4073080,109,4107
1249,3046042,117,4109
1253,1023392,111,4125
1254,2022085,113,4107
1255,2019044,109,4107
1256,4060007,103,4111
1258,3082125,114,5305
1259,3009022,110,4107
1260,3063055,104,4136
1262,1108018,104,4136
1263,5089040,110,4107
1264,1171060,102,5226
1265,6207268,110,4125
1266,5094236,110,4132
1267,6086010,118,4110
1268,2078232,114,4111
1269,2106006,116,4109
1270,4017006,104,4136
1271,2057393,104,4105
1272,3017086,116,4109
1273,7027013,112,4144
1274,2066071,116,5267
1275,1023193,102,5226
1279,1157388,110,5227
1280,2008247,114,5305
1281,5098057,117,4109
1282,2078718,108,4111
1283,2002052,102,4109
1284,1122080,118,4110
1285,2081799,102,4128
1287,2073250,116,4125
1288,7080110,114,4111
1290,1058020,106,4107
1291,5005217,106,4121
1292,6192339,110,5227
1294,1174072,114,4111
1295,5091050,109,4107
1297,1168121,116,4125
1298,5035263,117,4114
1299,7069049,116,4109
1300,2082270,117,4109
1302,4074143,101,4111
1303,1142318,105,4109
1304,4068229,109,4107
1305,7048035,113,4117
1308,2101246,123,4110
1309,4098087,103,4111
1310,7052021,116,4111
1311,7084185,113,4107
1313,2114025,105,4109
1314,7006082,113,4107
1315,1091100,104,5210
1316,6059138,110,4109
1317,7031096,103,4110
1319,6278035,114,4111
1320,1142083,113,4107
1321,7059106,116,4125
1322,1091062,102,5226
1324,1119304,102,4107
1327,1149122,116,4113
1328,2077141,104,4193
1329,2095093,114,4111
1331,3050055,106,4127
1334,4067203,116,4125
1337,2054215,108,4111
1338,4024035,106,5504
1339,4103104,117,4109
1340,2002177,104,4193
1341,4015215,102,4128
1342,5053245,116,4109
1343,5049004,114,4111
1344,4068223,116,4125
1345,1136086,107,4118
1346,1016102,114,4111
1347,5102011,116,4125
1348,3067090,108,4111
1349,7051110,113,4107
1351,4080021,105,4109
1352,5089222,114,4125
1353,4007085,108,4110
1354,7054055,103,4111
1355,7023002,103,4111
