Rank,AdvRollNo,InsCode,BranchCode
879,3051118,117,4116
880,6241095,113,4110
881,3049129,112,4110
883,1070019,102,4107
884,3056149,112,4110
885,6202057,114,4110
886,1149023,106,5222
887,6170112,110,4125
888,2003068,117,4116
889,5052055,104,4109
890,1004206,104,4125
891,7062124,107,4111
892,6113096,110,4125
894,4083013,102,4107
895,2112074,113,4110
896,2038080,104,4192
897,7034095,114,4110
898,5050058,117,4116
899,1164049,106,5222
900,2076198,104,4192
901,6101076,107,4111
902,2110012,114,4110
903,6187279,117,4116
904,3062011,117,4116
905,4003174,115,4110
906,1158336,102,4109
907,1176034,102,4107
908,5089105,114,4110
909,7068022,117,4116
910,4080159,109,4125
911,7017038,113,4125
912,6079086,115,4110
913,3044156,104,4192
914,2114108,106,5222
915,4080039,117,4116
917,2069104,104,4125
918,6150249,110,4125
919,6092067,112,4110
920,6123266,102,5235
921,1041020,102,4202
922,4015226,102,4107
923,6007057,112,4110
924,2110037,102,4107
925,3040175,117,4116
926,1029085,102,5235
927,5010068,102,5235
928,2078174,102,4109
929,4053079,109,4125
930,1036214,104,4192
931,6165108,102,4117
933,7053099,115,4110
934,5005354,110,4125
935,5013132,114,4110
936,2076544,102,4107
937,1144224,102,4202
938,6207281,110,4111
939,2080067,104,4107
940,6169005,110,4125
941,1142218,102,4107
944,3050152,103,4110
945,4009233,113,4125
946,3032075,116,4113
947,1023466,102,4101
948,2120045,116,4113
949,1017106,103,4110
950,6132039,113,4110
951,6059013,117,4116
952,3049151,104,4109
953,6158040,110,4111
954,6104247,116,4113
955,2082361,102,4107
956,2019442,116,4113
957,1031207,102,5235
958,5048077,114,4110
959,6040053,110,4125
960,4077037,114,4110
961,5019013,114,4110
962,5055155,114,4110
963,3039068,112,4110
964,2098060,102,4107
965,3017154,110,4125
966,6175063,110,4125
967,5007273,106,5222
968,2072053,113,5502
969,4006039,102,4107
970,1085102,116,4113
971,1183081,102,4101
972,6217097,117,4116
973,1014164,117,4116
974,1142114,106,5222
975,2063103,114,4110
976,1128006,117,4116
977,2081423,109,4101
978,3088315,102,4107
979,5048210,114,4110
980,2030183,115,4110
981,3038457,104,4192
982,4125053,116,4113
983,1128069,106,5222
984,5090119,106,4125
985,2019035,110,4125
986,5010112,110,4125
987,5005291,110,4125
988,5006137,114,4110
989,6232049,103,4110
990,1081060,110,4125
991,6186435,116,4113
992,2020022,103,4110
993,5025134,110,4125
994,6186188,114,4110
995,6105241,106,5216
996,3072014,116,4113
997,3075021,102,4117
998,4019063,114,4110
999,5062017,116,4113
1000,2078066,115,4110
1001,5052191,102,4107
1002,6116105,102,4117
1003,2072035,104,4109
1004,3041064,115,4110
1005,1184036,102,4111
1006,5024268,110,4125
1007,3071004,109,4125
1008,7086014,101,5216
1009,2103014,110,4125
1010,5007090,110,4125
1011,4062181,114,5305
1012,2084069,109,4125
1014,6093029,110,4125
1015,2076248,102,4107
1016,3066095,101,5216
1017,3012004,116,4113
1018,6232099,108,4110
1019,6191372,116,4113
1020,2092017,102,4107
1021,2048094,108,4110
1022,4065114,102,4117
1023,7039182,112,4110
1024,5006305,106,4121
1025,6182151,110,4125
1026,2102225,116,4113
1028,2044090,109,4125
1029,4035051,116,4113
1030,2100519,102,4117
1031,3002051,106,4125
1032,1076069,109,4202
1033,6249148,110,4111
1034,7044024,110,4125
1035,6179156,116,4113
1036,5013072,110,4111
1037,4069145,116,4113
1038,3053037,116,4113
1039,3053126,104,4109
1040,6246060,105,4111
1041,5012045,116,4113
1042,6195072,116,4113
1043,7022068,108,4110
1044,6218057,112,4110
1045,1106129,102,4117
1046,3064139,102,4109
1047,2107266,103,4110
1048,7077017,116,4113
1049,5026129,106,4125
1051,6205179,107,4125
1052,1161027,109,4125
1053,2112045,106,5216
1054,7060062,112,4110
1055,4088046,102,4101
1056,1062113,107,4125
1057,4085128,109,4125
1058,3073036,112,4110
1059,1062167,102,4107
1060,6210103,112,4110
1061,6074001,108,4110
1062,5060079,106,4125
1063,4066047,116,4111
1064,3025067,109,4125
1065,6115100,109,4125
1066,2077386,103,4110
1067,5084101,106,4121
1068,2066330,116,4113
1069,4077109,108,4110
1071,6161244,107,4125
1072,5026062,106,4125
1073,6208055,112,4110
1074,2101329,109,4125
1075,6158154,110,5227
1076,4064148,109,4125
1077,4016065,109,4125
1078,6131021,110,4117
1079,1084113,109,4202
1080,6115098,109,4125
1081,2063121,116,4113
1082,2049172,109,4125
1083,6208082,109,4125
1084,2033049,109,4125
1085,2081184,102,4107
1086,3088291,113,5502
1087,1076032,108,4110
1089,1021072,112,4110
1090,5094224,108,4110
1091,4069193,107,4110
1092,2012220,104,4107
1093,2097186,116,4113
1094,3017089,112,4110
1095,7068067,104,4111
1096,1179071,102,4107
1097,2092057,109,4125
1098,6203112,109,4125
1099,6096120,112,4110
1100,6170170,110,4101
1101,6030082,102,5217
1102,5083084,108,4110
1103,4002280,102,4107
1104,3073033,114,5305
1105,5043194,106,4121
1106,5044032,116,4113
1107,3076022,104,4124
1108,1082106,112,4110
1110,6100035,116,4113
1111,2070025,116,4111
1112,6065005,121,4110
1113,3045026,102,4107
1114,2055189,116,4111
1115,2101376,113,5502
1116,5096117,109,4125
1117,6265076,102,4107
1118,4008023,102,4117
1119,4098063,116,4111
1120,1121172,113,5502
1121,5032129,116,4111
1122,6174225,106,4125
1123,1029063,108,4110
1124,2092275,102,4107
1125,3037154,106,4125
1126,5045002,113,5502
1127,5069190,108,4110
1128,6203036,101,4114
1129,3075050,113,5502
1130,2073199,109,4125
1131,1005026,108,4110
1132,3029091,113,5502
1133,4058018,109,4125
1134,6185363,117,4110
1135,4064256,103,4110
1137,4093051,116,4111
1138,2076525,102,4107
1139,6261021,116,4110
1140,4073199,109,4125
1141,2102266,102,4109
1142,5022024,121,4110
1143,4117103,104,4107
1144,2110217,116,4111
1145,5043371,102,4107
1146,6133002,107,4125
1147,2087442,109,4125
1148,1119061,102,4117
1149,3029019,104,4111
1150,6030103,114,5305
1151,4064099,116,4111
1152,1097058,109,4125
1153,1140010,103,4110
1154,7072425,108,4110
1155,6204200,107,4118
1156,2068026,109,4125
1157,4052126,117,4110
1158,5094200,106,4125
1159,1021156,111,4110
1160,1004022,102,4107
1161,2073178,109,4125
1162,6173091,110,4117
1163,2077627,104,4107
1164,2078091,108,4110
1166,2054419,104,4107
1167,7026200,102,4101
1169,4060048,102,4107
1170,2115001,102,4101
1171,1109059,102,4107
1172,7032256,102,4109
1173,6044080,109,4125
1174,3036043,103,4110
1176,4020031,105,4111
1177,3068040,116,4111
1178,6163006,110,4101
1179,5024042,106,4115
1180,7039376,102,4107
1181,1121187,108,4110
1182,2076680,108,4110
1183,6126096,106,4125
1184,6187282,108,4110
1186,6158147,107,4185
1187,6089054,106,4125
1188,5005263,102,5217
1189,1163027,116,4111
1190,4033108,105,4111
1193,3064085,103,4110
1194,1120087,102,4107
1195,2076247,102,4107
1196,6147012,109,4202
1198,6105031,117,4110
1199,3050044,104,4109
1200,1162178,121,4110
1201,4051043,109,4125
1202,2091002,104,4109
1203,6137033,102,4206
1204,6257257,105,4111
1205,6174085,121,4110
1206,6188024,110,4107
1207,6203177,106,4125
1208,1148017,116,4111
1209,3051061,103,4110
1210,5025048,106,4125
1211,7047004,103,4110
1212,6201328,107,4118
1213,5052075,106,4125
1214,2041068,104,4109
1215,1089057,102,4107
1216,6188199,108,4188
1217,3074052,104,4109
1219,4001050,104,4107
1220,3081052,102,4117
1221,2064004,106,4125
1223,4027062,106,4125
1224,2109088,116,4111
1225,2086257,109,4125
1226,6140017,110,4107
1227,4098080,116,4111
1228,1132030,105,4110
1229,3031017,102,4109
1231,2094054,116,4111
1232,6174009,106,4115
1233,6276027,106,4125
1234,3045185,106,4125
1235,6011126,101,4114
1236,1104086,102,4107
1238,5050108,102,4107
1239,6137072,106,4125
1240,7060064,108,4188
1243,4024009,106,4121
1244,6193304,107,4118
1245,2045163,116,4111
1246,6108130,110,4101
1247,7084148,113,4125
1248,6092047,106,5239
1250,4068052,109,4202
1252,3040134,105,4111
1253,3031091,104,4107
1254,2090420,106,4125
1255,4027038,116,4111
1256,2073014,102,4109
1257,2110070,102,4109
1258,5004016,103,4110
1261,1030025,111,4111
1262,7073048,104,4107
1264,6087137,117,4110
1265,2078756,116,4111
1266,2092229,106,4125
1267,3031070,115,4124
1268,4068219,121,4110
1269,1069033,113,4125
1270,1147085,119,4110
1271,6147293,110,4107
1273,4061061,116,4111
1274,6093102,106,5239
1275,3038042,104,4109
1276,5012118,104,5254
1277,6150026,107,4125
1278,1124046,104,4107
1279,2086242,116,4111
1280,4023412,102,4101
1281,5090381,116,4111
1282,4080130,116,4111
1283,1037127,110,4117
1285,1183094,105,4110
1286,6181054,113,4125
1287,4020034,115,4124
1288,5023019,102,4101
1289,6079035,110,4111
1290,7078009,113,4125
1291,4098090,104,4109
1292,6190310,108,4188
1293,6168320,110,4117
1294,2087144,116,4111
1295,6186178,107,4185
1296,2100367,115,4124
1297,7077012,115,4124
1298,5027321,116,4111
1299,6190290,106,4115
1300,2100219,119,4110
1301,6126016,105,4111
1302,7069128,113,4125
1303,5005436,104,5254
1304,3088124,105,4111
1306,6135040,106,5239
1307,5017023,110,4111
1308,4040178,114,4114
1309,2092347,116,4111
1310,6067003,117,4110
1311,1089037,113,4125
1312,6274026,104,4111
1313,3040127,108,4188
1314,6033049,121,4110
1315,2110101,113,4125
1316,7061065,104,4109
1317,7069039,116,4110
1318,4063016,104,4109
1319,2100324,102,4109
1320,1134424,116,4111
1321,4082037,113,4125
1322,1121134,121,4110
1323,6206053,114,4114
1324,2092283,102,4101
1325,6175029,110,4107
