Rank,AdvRollNo,InsCode,BranchCode
652,6223116,114,5305
653,5082247,114,4125
654,6216145,110,4107
655,5032159,103,4187
656,2087237,101,4109
657,2054205,102,4202
658,1010028,121,4111
662,7045066,120,4110
663,2082198,109,4101
664,6231085,104,4193
666,1144179,109,4107
667,2067019,115,4111
668,2079041,115,4111
669,4017077,102,4117
670,1058216,110,5227
671,4008058,119,4124
672,2106100,116,4113
673,3009027,117,4107
675,2076628,108,4125
676,5061140,106,4101
677,3040063,106,4101
678,6196240,114,4125
679,3078022,112,4109
680,1023070,108,4110
681,2087289,104,4136
682,5010090,110,4125
684,4015255,111,4109
685,1180070,109,4107
686,6070053,101,4109
687,6190372,106,4121
688,1053058,101,4111
689,2078026,101,4109
690,4023466,114,4111
691,6202054,114,4111
692,2076744,111,4125
693,2080043,112,4109
694,6071016,120,4109
695,6186319,107,4107
696,2118076,115,4111
697,4119021,122,4110
699,6189438,104,4136
700,3004200,109,4107
701,6213014,109,4101
702,3082116,110,5602
703,1024127,111,4110
704,5038004,114,5305
705,6207100,110,4125
706,2118163,101,5255
707,6196189,123,4110
708,6052188,107,4125
709,4069132,109,4101
710,5056114,113,4107
712,3004708,117,4107
713,5091332,118,4181
714,2005197,109,4203
715,1096031,103,4110
716,6206121,121,4109
717,7081124,116,4109
719,2078616,106,4127
720,2079195,114,4125
722,1010051,112,4144
724,3045100,112,4144
725,1023419,103,4111
726,2081327,106,5504
727,6257047,101,4125
728,1141020,106,4101
729,6268104,109,4107
730,7022049,103,4125
731,4126063,109,4107
732,5043220,106,4130
733,2081049,109,4107
734,1181046,111,4125
735,5048085,102,5226
736,2066206,117,4109
737,6066044,101,4110
739,4011205,103,4111
740,1023215,123,4110
741,2087056,120,4109
743,2087390,113,4107
744,2077229,114,4125
745,5040130,116,5254
746,1140029,107,4109
749,2090142,101,4125
750,7044039,113,4107
751,5066136,106,4170
752,6079025,106,4101
753,3049141,123,4110
754,6270103,112,4144
755,6215056,101,4125
756,7022084,116,4111
757,3004086,117,4107
759,5029229,110,4127
760,3004018,117,4107
761,2102342,102,4117
762,7041119,114,4125
764,6259060,106,5239
765,6265060,114,4125
766,2090329,114,4125
767,6232396,110,4127
768,1039214,101,4114
769,6227038,114,4125
770,2090296,115,4125
771,2065152,113,4107
772,6233025,117,4107
774,3078068,117,4107
775,6238025,107,4107
776,2083015,116,4107
778,3082055,109,4204
779,2024106,122,4109
783,6257365,121,4125
784,2079003,108,4141
785,7022129,112,4144
786,6057057,121,4111
787,6273088,110,4107
789,3040046,112,4144
790,2077442,103,4125
791,3049158,106,5201
792,2076603,103,4111
793,6243020,116,4107
794,1134252,104,4139
795,6208032,116,4113
798,3006027,101,5260
799,3010037,102,520E
800,1157490,115,4125
801,2081564,121,4109
802,6204103,116,5233
803,4041035,102,4117
804,2076844,106,5210
805,3038086,116,4111
806,6234070,113,5502
808,7072480,109,4125
811,6264036,110,4127
812,6275005,101,4125
813,4018012,108,4125
814,3004560,117,4108
815,7045002,115,4125
816,2077556,112,4144
818,2088031,103,4111
819,4069037,108,4141
820,2064140,122,4109
821,5036126,111,4111
825,2103015,112,4125
826,3004431,109,4125
828,6192290,116,4107
829,1045077,110,4127
830,2066230,104,4117
831,6005005,113,4125
832,6038079,116,4107
833,2108115,116,4107
834,2102338,108,4125
835,3005004,117,4108
836,2011062,115,4125
837,2086226,112,4125
838,6192480,114,4114
839,2110191,116,4107
840,2080172,120,4109
841,6274111,116,4111
843,2020138,113,4136
844,3009068,101,5288
845,2076222,114,4109
846,2120070,104,4117
847,3045069,118,4111
848,2081334,101,4109
849,5052122,109,4107
850,3004642,117,4117
851,4016018,119,4111
852,2076035,101,4127
853,7024068,121,4111
854,6208047,106,4130
855,2081022,123,4111
856,1117149,119,4111
857,4004113,110,4101
859,2066270,108,4107
860,6278075,106,4101
861,6038080,102,4202
862,2112102,112,4110
863,2090364,118,4111
865,2076417,103,4111
866,2082037,117,4125
867,5054083,106,4130
868,2106045,119,4125
869,6192006,114,4107
870,2102095,108,4125
872,2116172,119,4124
874,6222011,102,4201
875,7078086,104,4139
876,2100271,106,4127
877,6223033,106,4121
878,5010075,112,4125
879,7023055,103,4125
880,6192450,107,4107
881,5037036,118,4125
882,5037069,113,4136
883,5050253,106,4170
884,2081445,114,4107
885,6091026,106,4127
886,1134426,113,4117
887,2090075,104,4105
888,2078415,102,4128
890,3084040,115,4125
892,6202286,110,5227
893,6263051,113,4107
894,2076670,121,4125
895,6205160,107,4191
896,2075014,116,4107
897,6187464,114,4107
898,5089092,114,4130
899,6101120,123,4125
900,3003038,117,4108
901,1121050,102,5226
902,6271114,107,4118
903,2091020,119,4111
904,2118153,109,4123
905,2107227,116,4107
906,6192284,114,4117
907,5037054,118,4125
908,3004130,117,4108
909,2076781,101,5284
910,2012038,123,4111
911,6185303,113,4104
912,6214081,106,4170
913,5048055,106,4127
916,5052197,114,4134
917,5069245,106,5504
918,4015376,109,4107
920,4028012,112,4125
921,7041007,116,4126
922,3076011,114,4134
923,2057468,113,4127
924,3009071,108,4107
925,3004467,118,4111
926,6193220,107,4117
927,7061175,112,4125
929,6196191,107,4161
930,2066291,122,4111
931,6207257,106,4122
932,2116047,104,4139
933,3004415,116,4107
934,1138069,106,4122
935,6186051,110,4117
936,6232264,107,4161
937,2078717,113,4136
939,6197116,113,4127
940,6101068,113,5303
942,6096081,106,4107
943,6101052,121,4125
944,6271065,113,4127
945,2090369,109,4123
946,6194126,110,4117
947,2089065,122,4111
948,6215027,114,4130
949,5036037,114,4134
950,5053173,109,4123
951,3083064,117,4117
952,6206094,116,4107
953,1084053,117,4125
954,2076522,122,4125
955,2083032,120,4125
956,3004172,101,5284
958,6076034,110,4117
959,6196168,113,4127
960,6186353,106,5101
961,2102251,101,5287
962,3004294,123,4111
964,4023291,106,5241
965,5053234,114,4134
969,2078493,118,4125
971,6154003,109,4123
973,2082056,115,4109
974,3006105,101,5285
977,2119067,111,4107
978,3004383,106,4170
